recordID,scientificName,acceptedName,commonName,regionGroup,primaryMicroregion,secondaryMicroregions,fineHabitatTags,fineHabitatSummary,nativeHabitat,soilDescription,moistureWaterLight,wetlandStatusSummary,confidence,reviewNeeded,publicStatus,publicationNote,lbjProfileURL,usdaPlantsURL,fnaSearchURL,fnaDirectCandidateURL,wetlandPlantListURL,nrcsWebSoilSurveyURL,nrcsEDITURL,epaEcoregionsURL,tpwdEMSURL,sourceUseNote,datasetVersion,lastUpdated,onlineSlug
157,Symphyotrichum ericoides,Symphyotrichum ericoides,"White Heath Aster, Heath Aster",Upland prairie and open grassland systems,Shallow Upland Prairie,Deep Clay Prairie; Upland Savanna,dry upland; moist mesic; sunny open,"dry, low-water, full sun heath aster",,,Dry; Sun; High,"Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: UPL FAC FACU FACU FACU FACU FAC | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",Medium,Optional,Publish with caveat,"Usable for public draft release, but should remain flagged as provisional until optional spot-check or field/GIS support is added.",https://www.wildflower.org/plants/result.php?id_plant=SYER,https://plants.usda.gov/home/basicSearchResults?searchString=Symphyotrichum+ericoides,https://floranorthamerica.org/Special:Search?search=Symphyotrichum+ericoides,https://floranorthamerica.org/Symphyotrichum_ericoides,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,symphyotrichum-ericoides
158,Symphyotrichum oblongifolium,Symphyotrichum oblongifolium,"Aromatic Aster, Aromatic American Aster, Fall Aster, Wild Blue Aster, Shale Aster",Upland prairie and open grassland systems,Shallow Upland Prairie,Karst Outcrops,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Frequent in calcareous prairies of Edwards Plateau and lower plains Country. Well-drained sand, loam, clay, caliche, limestone.","Rocky, calcareous or sandy soils. Well drained.","Dry , Moist; Low; Sun , Part Shade",,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=SYOB,https://plants.usda.gov/home/basicSearchResults?searchString=Symphyotrichum+oblongifolium,https://floranorthamerica.org/Special:Search?search=Symphyotrichum+oblongifolium,https://floranorthamerica.org/Symphyotrichum_oblongifolium,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,symphyotrichum-oblongifolium
159,Symphyotrichum praealtum,Symphyotrichum praealtum,Willowleaf Aster,Savanna and woodland-edge systems,Upland Savanna,Upland Savanna,"open woodland, savanna, or brushy prairie transition","open woodland, savanna, or brushy prairie transition",Savanna,,"Moist; Sun , Part Shade , Shade","Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FACW OBL FACW FACW FACW FACW OBL | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",Medium,Optional,Publish with caveat,"Usable for public draft release, but should remain flagged as provisional until optional spot-check or field/GIS support is added.",https://www.wildflower.org/plants/result.php?id_plant=SYPR5,https://plants.usda.gov/home/basicSearchResults?searchString=Symphyotrichum+praealtum,https://floranorthamerica.org/Special:Search?search=Symphyotrichum+praealtum,https://floranorthamerica.org/Symphyotrichum_praealtum,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,symphyotrichum-praealtum
160,Tetraneuris scaposa,Tetraneuris scaposa,"Four-nerve Daisy, Hymenoxys, Stemmy Four-nerve Daisy, Yellow Daisy, Bitterweed",Woodland and karst upland systems,Karst Outcrops,Shallow Upland Prairie,rocky calcareous limestone outcrop,rocky calcareous limestone outcrop,Dry plains; rocky hillsides. Widespread over Texas.,"Rocky, clay and limestone soils. Clay, Clay Loam Medium Loam, Sandy Loam Sandy, Caliche type, Limestone-based",Dry; Low; Part Shade,,Medium,Optional,Publish with caveat,"Usable for public draft release, but should remain flagged as provisional until optional spot-check or field/GIS support is added.",https://www.wildflower.org/plants/result.php?id_plant=TESC2,https://plants.usda.gov/home/basicSearchResults?searchString=Tetraneuris+scaposa,https://floranorthamerica.org/Special:Search?search=Tetraneuris+scaposa,https://floranorthamerica.org/Tetraneuris_scaposa,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,tetraneuris-scaposa
161,Teucrium canadense,Teucrium canadense,"American Germander, Canada Germander, Canadian Germander, Germander, Hairy Germander, Wood Sage",Upland prairie and open grassland systems,Shallow Upland Prairie,Karst Outcrops,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Prairie, Plains, Meadows, Pastures, Savannas","Sandy Sandy Loam Clay Loam Clay, Medium Loam Caliche type, Limestone-based Gypseous",Moist; High; Part Shade; Medium,"Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FACW FACW FACW FACW FACW FACW FAC | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=TECA3,https://plants.usda.gov/home/basicSearchResults?searchString=Teucrium+canadense,https://floranorthamerica.org/Special:Search?search=Teucrium+canadense,https://floranorthamerica.org/Teucrium_canadense,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,teucrium-canadense
162,Teucrium cubense,Teucrium cubense,Small Coastal Germander,Upland prairie and open grassland systems,Shallow Upland Prairie,,open dry upland prairie/grassland,open dry upland prairie/grassland,,,Dry; Low; Sun,"Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: FACW FACW FAC FACW | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",Medium,Optional,Publish with caveat,"Usable for public draft release, but should remain flagged as provisional until optional spot-check or field/GIS support is added.",https://www.wildflower.org/plants/result.php?id_plant=TECU,https://plants.usda.gov/home/basicSearchResults?searchString=Teucrium+cubense,https://floranorthamerica.org/Special:Search?search=Teucrium+cubense,https://floranorthamerica.org/Teucrium_cubense,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,teucrium-cubense
163,Thelesperma simplicifolium,Thelesperma simplicifolium,"Navajo Tea, Slender greenthread",Upland prairie and open grassland systems,Shallow Upland Prairie,Shallow Upland Prairie,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Abundant on open and well-drained sand, loam, clay, caliche, especially in the limestone uplands. Throughout Texas and west into New Mexico.",,Dry; Low; Sun,,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=THSI,https://plants.usda.gov/home/basicSearchResults?searchString=Thelesperma+simplicifolium,https://floranorthamerica.org/Special:Search?search=Thelesperma+simplicifolium,https://floranorthamerica.org/Thelesperma_simplicifolium,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,thelesperma-simplicifolium
164,Tinantia anomala,Tinantia anomala,False Dayflower,Woodland and karst upland systems,Karst Outcrops,Upland Woodland,gravelly calcareous slope or terrace,gravelly calcareous slope or terrace,"Limestone gravel, among boulders and in crevices in ravines and on open, wooded slopes and floodplains in dappled shade","Loose, calcareous woodland soil rich in humus, often with limestone rocks.","Moist; Low , Medium; Part Shade",,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=TIAN,https://plants.usda.gov/home/basicSearchResults?searchString=Tinantia+anomala,https://floranorthamerica.org/Special:Search?search=Tinantia+anomala,https://floranorthamerica.org/Tinantia_anomala,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,tinantia-anomala
165,Tradescantia gigantea,Tradescantia gigantea,"Spiderwort, Giant spiderwort",Upland prairie and open grassland systems,Shallow Upland Prairie,,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Prairie/Plains/Meadows/Pastures/Savannas, Woodlands' edge/Opening","Clay, Clay Loam Medium Loam, Sandy Loam, Sandy, All soils.","Moist; Medium; Sun , Part Shade",,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=TRGI,https://plants.usda.gov/home/basicSearchResults?searchString=Tradescantia+gigantea,https://floranorthamerica.org/Special:Search?search=Tradescantia+gigantea,https://floranorthamerica.org/Tradescantia_gigantea,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,tradescantia-gigantea
166,Tradescantia humilis,Tradescantia humilis,Texas Spiderwort,Upland prairie and open grassland systems,Shallow Upland Prairie,Upland Savanna; Upland Woodland,dry upland; sunny open; shade/part shade,low-water sun/part shade spiderwort,,,,,Medium,Optional,Publish with caveat,"Usable for public draft release, but should remain flagged as provisional until optional spot-check or field/GIS support is added.",https://www.wildflower.org/plants/result.php?id_plant=TRHU,https://plants.usda.gov/home/basicSearchResults?searchString=Tradescantia+humilis,https://floranorthamerica.org/Special:Search?search=Tradescantia+humilis,https://floranorthamerica.org/Tradescantia_humilis,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,tradescantia-humilis
167,Tradescantia occidentalis,Tradescantia occidentalis,"Prairie Spiderwort, Western Spiderwort, Spiderwort",Upland prairie and open grassland systems,Shallow Upland Prairie,,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Prairie, Plains, Meadows, Pastures, Savannas, Open woodlands, Woodlands' edge, Opening","Dry, sandy or fine soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based, Calcareous, Limestone-based","Dry; Low; Sun , Part Shade","Region: AGCP AK AW CB EMP GP HI MW NCNE WMVE Status: UPL FACU UPL UPL UPL UPL FACU | This information is derived from: U.S. Army Corps of Engineers. (2023). 2022 National Wetland Plant List, version 3.6. U.S. Army Engineer Research and Development Center, Vicksburg, MS. | https://wetland-plants.usace.army.mil/ | . | Click here | for map of regions.",High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=TROC,https://plants.usda.gov/home/basicSearchResults?searchString=Tradescantia+occidentalis,https://floranorthamerica.org/Special:Search?search=Tradescantia+occidentalis,https://floranorthamerica.org/Tradescantia_occidentalis,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,tradescantia-occidentalis
168,Verbena xutha,Verbena xutha,Gulf Vervain,Upland prairie and open grassland systems,Shallow Upland Prairie,Upland Woodland,sandy/loamy upland prairie or open field,sandy/loamy upland prairie or open field,"Dry mostly sandy soil of beaches, fields, roadsides and blackland prairies from Bowie and Navarro to Jefferson and Cameron counties west to the Trans-Pecos; AL to AZ.",,"Dry , Moist; Low; Sun , Part Shade",,High,No,Publish now,Literature-supported microregion assignment; field/GIS confirmation can be added in a later release.,https://www.wildflower.org/plants/result.php?id_plant=VEXU,https://plants.usda.gov/home/basicSearchResults?searchString=Verbena+xutha,https://floranorthamerica.org/Special:Search?search=Verbena+xutha,https://floranorthamerica.org/Verbena_xutha,https://wetland-plants.sec.usace.army.mil/,https://websoilsurvey.nrcs.usda.gov/app/,https://edit.sc.egov.usda.gov/,https://www.epa.gov/eco-research/ecoregions,https://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,"LBJ/USDA/FNA/USACE support species habitat traits; NRCS/EPA/TPWD links support site/soil/ecoregion/vegetation validation, not species identity.",v1-online-public-draft,2026-05-27,verbena-xutha
